Customer_ID,Modelo,Probabilidad_Churn,Prediccion_Churn,Riesgo
106762,B,0.3391,0,Medio
94281,B,0.5616,1,Alto
103708,I,0.0352,0,Bajo
105818,I,0.0644,0,Bajo
107718,B,0.0873,0,Bajo
102362,I,0.0658,0,Bajo
103415,I,0.0481,0,Bajo
100328,I,0.0471,0,Bajo
107601,B,0.1081,0,Bajo
100910,B,0.0861,0,Bajo
105426,D,0.0883,0,Bajo
104619,D,0.2972,0,Bajo
102463,J,0.291,0,Bajo
100257,I,0.1365,0,Bajo
60258,I,0.0389,0,Bajo
104434,B,0.5879,1,Alto
103652,D,0.1257,0,Bajo
101242,D,0.076,0,Bajo
107929,D,0.384,0,Medio
65866,J,0.0378,0,Bajo
103534,B,0.2183,0,Bajo
104291,D,0.2346,0,Bajo
27791,D,0.195,0,Bajo
100503,I,0.0875,0,Bajo
97239,D,0.3805,0,Medio
105629,I,0.0476,0,Bajo
108413,B,0.2458,0,Bajo
100881,I,0.0772,0,Bajo
102421,A,0.5126,1,Alto
103675,B,0.1661,0,Bajo
108296,C,0.106,0,Bajo
106496,B,0.1339,0,Bajo
105993,A,0.5334,1,Alto
107906,E,0.3654,0,Medio
100734,D,0.4729,0,Medio
103038,B,0.1888,0,Bajo
100226,J,0.4124,0,Medio
105476,D,0.2466,0,Bajo
102108,I,0.0612,0,Bajo
100840,H,0.3557,0,Medio
100449,I,0.0682,0,Bajo
106001,B,0.0789,0,Bajo
107890,I,0.0385,0,Bajo
105981,J,0.2296,0,Bajo
101865,D,0.1125,0,Bajo
2917,B,0.0473,0,Bajo
106128,B,0.1192,0,Bajo
106455,D,0.5505,1,Alto
108031,D,0.5396,1,Alto
101814,A,0.5868,1,Alto
101670,A,0.6799,1,Alto
103405,C,0.3729,0,Medio
107236,A,0.3392,0,Medio
106056,B,0.139,0,Bajo
107355,C,0.3338,0,Medio
100355,B,0.3232,0,Medio
104562,D,0.2708,0,Bajo
101538,I,0.0986,0,Bajo
106108,I,0.0439,0,Bajo
106872,A,0.5468,1,Alto
102721,A,0.6725,1,Alto
107330,D,0.1414,0,Bajo
100539,B,0.594,1,Alto
103351,I,0.0813,0,Bajo
103991,D,0.0484,0,Bajo
60347,B,0.296,0,Bajo
2620,B,0.1339,0,Bajo
107097,A,0.4734,0,Medio
102570,D,0.0791,0,Bajo
107434,I,0.0725,0,Bajo
101816,I,0.0585,0,Bajo
102646,D,0.0817,0,Bajo
103702,D,0.0476,0,Bajo
101899,A,0.6194,1,Alto
100925,D,0.0977,0,Bajo
107190,B,0.6332,1,Alto
106316,H,0.2176,0,Bajo
102258,I,0.1057,0,Bajo
107882,I,0.0443,0,Bajo
100216,D,0.1591,0,Bajo
35976,H,0.2116,0,Bajo
107422,B,0.2638,0,Bajo
104861,B,0.17,0,Bajo
105518,A,0.5541,1,Alto
101734,A,0.7213,1,Alto
100556,D,0.2751,0,Bajo
23924,C,0.4573,0,Medio
106106,B,0.5564,1,Alto
11777,B,0.1791,0,Bajo
62675,A,0.5126,1,Alto
22118,B,0.3427,0,Medio
105466,C,0.5696,1,Alto
107057,D,0.5259,1,Alto
102831,D,0.5112,1,Alto
101781,I,0.0642,0,Bajo
105171,I,0.0157,0,Bajo
108433,I,0.1105,0,Bajo
107668,I,0.0727,0,Bajo
103802,D,0.5134,1,Alto
105431,D,0.5456,1,Alto
102976,B,0.2144,0,Bajo
106300,C,0.4035,0,Medio
107252,I,0.0321,0,Bajo
107701,I,0.0963,0,Bajo
106377,B,0.0625,0,Bajo
100214,H,0.153,0,Bajo
101552,B,0.478,0,Medio
105297,C,0.4628,0,Medio
103155,J,0.0391,0,Bajo
103134,I,0.1196,0,Bajo
105550,B,0.6594,1,Alto
105975,A,0.5961,1,Alto
101750,J,0.0508,0,Bajo
52492,B,0.296,0,Bajo
101991,B,0.4684,0,Medio
102333,B,0.6299,1,Alto
105672,B,0.6067,1,Alto
107451,A,0.6567,1,Alto
105687,C,0.4902,0,Medio
103100,C,0.2953,0,Bajo
106446,B,0.4033,0,Medio
105208,I,0.0812,0,Bajo
102310,D,0.1509,0,Bajo
106079,A,0.6773,1,Alto
100134,C,0.0881,0,Bajo
103035,I,0.1155,0,Bajo
102615,D,0.1693,0,Bajo
104279,B,0.6029,1,Alto
103698,D,0.3458,0,Medio
107381,B,0.4457,0,Medio
92888,I,0.1411,0,Bajo
53948,J,0.4067,0,Medio
103444,A,0.4754,0,Medio
101559,I,0.1066,0,Bajo
100670,A,0.3533,0,Medio
107724,B,0.6168,1,Alto
101375,E,0.2403,0,Bajo
99036,I,0.0299,0,Bajo
104887,D,0.0858,0,Bajo
33096,J,0.1054,0,Bajo
100471,B,0.1421,0,Bajo
104067,D,0.0777,0,Bajo
102236,A,0.6417,1,Alto
102349,I,0.0458,0,Bajo
103493,D,0.0929,0,Bajo
104537,B,0.5286,1,Alto
39154,I,0.0534,0,Bajo
100387,C,0.5146,1,Alto
100871,B,0.2184,0,Bajo
95828,C,0.4565,0,Medio
106447,D,0.1055,0,Bajo
105404,A,0.6977,1,Alto
14915,I,0.0437,0,Bajo
50669,B,0.1916,0,Bajo
65494,I,0.0275,0,Bajo
105897,J,0.2001,0,Bajo
104784,B,0.2165,0,Bajo
102290,A,0.3016,0,Medio
100122,D,0.1843,0,Bajo
103767,C,0.2225,0,Bajo
101831,D,0.4147,0,Medio
102066,A,0.4798,0,Medio
103856,B,0.3888,0,Medio
103076,B,0.1068,0,Bajo
106684,C,0.4189,0,Medio
106087,A,0.6594,1,Alto
105670,D,0.4242,0,Medio
107700,A,0.5674,1,Alto
62848,D,0.5574,1,Alto
103214,I,0.0393,0,Bajo
108183,I,0.0462,0,Bajo
105980,D,0.1169,0,Bajo
100474,I,0.0978,0,Bajo
101908,B,0.6427,1,Alto
108289,A,0.6966,1,Alto
102854,B,0.4494,0,Medio
93699,H,0.2692,0,Bajo
108099,B,0.1155,0,Bajo
100799,H,0.1805,0,Bajo
103130,C,0.3924,0,Medio
48284,J,0.2179,0,Bajo
105633,B,0.3559,0,Medio
100572,D,0.2758,0,Bajo
108179,I,0.0791,0,Bajo
106721,A,0.4976,0,Medio
10044,D,0.2391,0,Bajo
28418,B,0.2973,0,Bajo
104317,H,0.24,0,Bajo
100200,B,0.4576,0,Medio
102242,D,0.3462,0,Medio
102956,I,0.0547,0,Bajo
104153,D,0.3885,0,Medio
105952,I,0.0634,0,Bajo
106354,H,0.1079,0,Bajo
100149,I,0.0388,0,Bajo
38211,I,0.0489,0,Bajo
53508,B,0.0688,0,Bajo
106376,B,0.1131,0,Bajo
102991,B,0.3671,0,Medio
101742,I,0.0268,0,Bajo
106645,I,0.1702,0,Bajo
101125,J,0.0589,0,Bajo
105656,D,0.1144,0,Bajo
104099,A,0.6158,1,Alto
102062,B,0.602,1,Alto
107180,I,0.0482,0,Bajo
103948,D,0.2051,0,Bajo
104453,B,0.5174,1,Alto
107521,D,0.4064,0,Medio
101914,B,0.2367,0,Bajo
105908,B,0.1047,0,Bajo
106230,B,0.622,1,Alto
105532,I,0.1307,0,Bajo
106716,B,0.2913,0,Bajo
106866,C,0.5697,1,Alto
107694,D,0.1201,0,Bajo
49729,B,0.4841,0,Medio
107611,A,0.5229,1,Alto
106038,B,0.1167,0,Bajo
102840,B,0.5681,1,Alto
105196,I,0.0562,0,Bajo
15307,B,0.1113,0,Bajo
104838,J,0.162,0,Bajo
106338,B,0.1316,0,Bajo
103422,D,0.1246,0,Bajo
107195,I,0.0472,0,Bajo
102843,H,0.1642,0,Bajo
105747,D,0.3083,0,Medio
102988,C,0.4225,0,Medio
101057,B,0.1569,0,Bajo
107992,E,0.5268,1,Alto
102110,D,0.4187,0,Medio
108477,B,0.3036,0,Medio
102872,I,0.0198,0,Bajo
101726,H,0.2075,0,Bajo
102093,D,0.1418,0,Bajo
103568,B,0.2737,0,Bajo
105306,C,0.1918,0,Bajo
107784,B,0.1087,0,Bajo
104086,D,0.1545,0,Bajo
104676,B,0.3059,0,Medio
106521,B,0.5421,1,Alto
100555,I,0.0343,0,Bajo
107151,B,0.1098,0,Bajo
103442,B,0.1175,0,Bajo
100063,B,0.3157,0,Medio
107719,I,0.1245,0,Bajo
68695,J,0.2866,0,Bajo
6995,B,0.1701,0,Bajo
103791,D,0.4317,0,Medio
104804,H,0.1396,0,Bajo
101796,I,0.0343,0,Bajo
102115,B,0.2714,0,Bajo
96204,A,0.4207,0,Medio
106553,A,0.4985,1,Alto
100704,I,0.1473,0,Bajo
102770,A,0.3244,0,Medio
102706,B,0.1806,0,Bajo
101553,I,0.0437,0,Bajo
101556,B,0.0671,0,Bajo
100863,B,0.3501,0,Medio
105042,B,0.6364,1,Alto
106639,B,0.1182,0,Bajo
103566,A,0.3109,0,Medio
105079,B,0.155,0,Bajo
105015,C,0.4631,0,Medio
104511,B,0.4367,0,Medio
105984,B,0.3158,0,Medio
102202,I,0.0517,0,Bajo
105630,B,0.1208,0,Bajo
107075,B,0.2385,0,Bajo
102704,A,0.4738,0,Medio
105602,B,0.1172,0,Bajo
105832,A,0.5132,1,Alto
103759,I,0.0552,0,Bajo
107248,D,0.2789,0,Bajo
100343,C,0.3987,0,Medio
101117,J,0.2476,0,Bajo
107615,H,0.1738,0,Bajo
101413,J,0.2075,0,Bajo
107138,I,0.0735,0,Bajo
107660,B,0.3497,0,Medio
101564,I,0.0526,0,Bajo
14990,C,0.3429,0,Medio
90116,I,0.0318,0,Bajo
101203,I,0.0678,0,Bajo
100316,I,0.1085,0,Bajo
45531,B,0.4965,0,Medio
48996,J,0.0286,0,Bajo
108185,I,0.1189,0,Bajo
104139,H,0.3119,0,Medio
100187,I,0.1229,0,Bajo
101454,B,0.26,0,Bajo
102347,I,0.0268,0,Bajo
101180,D,0.538,1,Alto
106741,I,0.0131,0,Bajo
106069,I,0.0769,0,Bajo
103798,C,0.5289,1,Alto
100615,J,0.0417,0,Bajo
102836,A,0.4834,0,Medio
106364,I,0.095,0,Bajo
101140,A,0.6445,1,Alto
100213,B,0.5094,1,Alto
103561,I,0.0427,0,Bajo
107825,B,0.1938,0,Bajo
106638,A,0.1839,0,Bajo
104885,H,0.1529,0,Bajo
105696,B,0.6176,1,Alto
102676,B,0.2571,0,Bajo
97405,J,0.0281,0,Bajo
103190,I,0.0384,0,Bajo
15241,I,0.0904,0,Bajo
100878,I,0.0764,0,Bajo
106347,D,0.1728,0,Bajo
105604,A,0.4086,0,Medio
499,B,0.3244,0,Medio
103471,A,0.1571,0,Bajo
106121,D,0.0635,0,Bajo
86487,A,0.3124,0,Medio
108331,B,0.6384,1,Alto
100530,B,0.5866,1,Alto
106072,B,0.4092,0,Medio
105644,C,0.2547,0,Bajo
108141,J,0.0281,0,Bajo
102011,I,0.0747,0,Bajo
101415,B,0.2325,0,Bajo
104959,B,0.2921,0,Bajo
108197,C,0.3997,0,Medio
60289,A,0.3014,0,Medio
104431,I,0.0444,0,Bajo
106177,B,0.5192,1,Alto
102921,B,0.4653,0,Medio
100361,J,0.2232,0,Bajo
107960,I,0.06,0,Bajo
101497,I,0.0606,0,Bajo
103008,I,0.0455,0,Bajo
100796,D,0.2684,0,Bajo
104845,B,0.6144,1,Alto
89886,C,0.3992,0,Medio
101285,B,0.4839,0,Medio
105771,I,0.0883,0,Bajo
103160,I,0.1224,0,Bajo
107504,D,0.4848,0,Medio
108443,I,0.071,0,Bajo
103623,I,0.0633,0,Bajo
105048,I,0.0541,0,Bajo
107204,D,0.1608,0,Bajo
101955,A,0.4288,0,Medio
108300,D,0.0738,0,Bajo
106662,B,0.4242,0,Medio
103424,B,0.0556,0,Bajo
105467,I,0.0538,0,Bajo
104080,B,0.2476,0,Bajo
108108,D,0.1461,0,Bajo
103042,B,0.5747,1,Alto
106412,I,0.0649,0,Bajo
106213,C,0.4033,0,Medio
102653,I,0.0399,0,Bajo
104436,D,0.3966,0,Medio
100481,D,0.6441,1,Alto
101164,I,0.0373,0,Bajo
103887,B,0.388,0,Medio
103933,B,0.4724,0,Medio
107971,I,0.0369,0,Bajo
16045,E,0.253,0,Bajo
104391,C,0.4518,0,Medio
26205,I,0.0708,0,Bajo
107679,H,0.2226,0,Bajo
106071,D,0.1478,0,Bajo
103185,I,0.0427,0,Bajo
104894,D,0.0445,0,Bajo
103901,A,0.506,1,Alto
107897,I,0.0287,0,Bajo
100597,I,0.0664,0,Bajo
105921,I,0.1426,0,Bajo
107986,D,0.3506,0,Medio
102206,B,0.5483,1,Alto
106903,B,0.1851,0,Bajo
106818,I,0.0592,0,Bajo
105131,I,0.103,0,Bajo
102498,C,0.3684,0,Medio
58359,I,0.0993,0,Bajo
106598,D,0.0625,0,Bajo
101270,I,0.055,0,Bajo
107020,I,0.0607,0,Bajo
107776,A,0.3922,0,Medio
105735,B,0.0682,0,Bajo
102716,J,0.0991,0,Bajo
105548,B,0.434,0,Medio
80057,B,0.3073,0,Medio
101590,A,0.3118,0,Medio
100721,I,0.1095,0,Bajo
37236,I,0.0725,0,Bajo
6020,I,0.1448,0,Bajo
106693,I,0.0683,0,Bajo
53666,I,0.0899,0,Bajo
108234,A,0.4007,0,Medio
105539,B,0.2169,0,Bajo
103715,B,0.1806,0,Bajo
71301,I,0.0525,0,Bajo
102368,D,0.2275,0,Bajo
2067,B,0.4075,0,Medio
105354,H,0.2597,0,Bajo
107775,B,0.1949,0,Bajo
105936,B,0.52,1,Alto
103747,D,0.0784,0,Bajo
106355,D,0.1997,0,Bajo
107760,A,0.4204,0,Medio
102571,B,0.537,1,Alto
58255,D,0.1124,0,Bajo
102485,J,0.2817,0,Bajo
103052,B,0.2228,0,Bajo
104469,I,0.0432,0,Bajo
102569,B,0.0813,0,Bajo
102251,A,0.1215,0,Bajo
102769,A,0.5375,1,Alto
95710,C,0.1023,0,Bajo
100461,C,0.3926,0,Medio
79594,I,0.0391,0,Bajo
102959,J,0.0715,0,Bajo
104146,A,0.3515,0,Medio
102489,I,0.1077,0,Bajo
103691,B,0.4826,0,Medio
107013,C,0.1795,0,Bajo
107687,B,0.1582,0,Bajo
107902,B,0.0714,0,Bajo
107413,B,0.3677,0,Medio
107424,I,0.0761,0,Bajo
105145,A,0.1164,0,Bajo
78902,I,0.0267,0,Bajo
65932,H,0.1459,0,Bajo
100611,A,0.6519,1,Alto
102632,I,0.0762,0,Bajo
102088,D,0.2283,0,Bajo
108233,H,0.1733,0,Bajo
106332,H,0.2119,0,Bajo
101221,A,0.6369,1,Alto
105454,A,0.522,1,Alto
108122,D,0.139,0,Bajo
105070,A,0.5275,1,Alto
88336,B,0.2591,0,Bajo
105492,D,0.4572,0,Medio
102389,A,0.3814,0,Medio
102837,I,0.0553,0,Bajo
105751,A,0.6292,1,Alto
104135,B,0.0991,0,Bajo
108094,H,0.1932,0,Bajo
105215,I,0.0345,0,Bajo
100517,B,0.138,0,Bajo
106838,J,0.0369,0,Bajo
100758,I,0.0708,0,Bajo
106246,D,0.3556,0,Medio
106659,D,0.4322,0,Medio
103755,A,0.6656,1,Alto
108422,B,0.1292,0,Bajo
105174,D,0.1007,0,Bajo
103016,A,0.2865,0,Bajo
103159,I,0.0225,0,Bajo
102139,A,0.5406,1,Alto
106580,B,0.1753,0,Bajo
88730,B,0.3889,0,Medio
105985,B,0.3489,0,Medio
107224,I,0.0443,0,Bajo
101506,H,0.1953,0,Bajo
105233,B,0.6181,1,Alto
105009,B,0.4043,0,Medio
106393,B,0.464,0,Medio
106391,B,0.2041,0,Bajo
101956,H,0.1579,0,Bajo
105885,C,0.1511,0,Bajo
103171,B,0.1171,0,Bajo
106531,J,0.3701,0,Medio
101661,H,0.1954,0,Bajo
102810,I,0.0697,0,Bajo
101540,D,0.1359,0,Bajo
104266,B,0.2018,0,Bajo
103554,C,0.1878,0,Bajo
100996,J,0.2593,0,Bajo
100735,D,0.0736,0,Bajo
108434,D,0.3862,0,Medio
101370,B,0.0701,0,Bajo
100347,B,0.619,1,Alto
104147,I,0.0882,0,Bajo
106458,D,0.0462,0,Bajo
103970,A,0.5376,1,Alto
104708,B,0.5284,1,Alto
771,I,0.072,0,Bajo
101002,C,0.1203,0,Bajo
101586,B,0.2785,0,Bajo
752,C,0.1898,0,Bajo
100718,B,0.2787,0,Bajo
105377,B,0.5068,1,Alto
100289,J,0.2259,0,Bajo
103651,C,0.4675,0,Medio
106763,C,0.2882,0,Bajo
100914,I,0.0438,0,Bajo
100979,I,0.0695,0,Bajo
101130,C,0.1605,0,Bajo
101663,A,0.4272,0,Medio
59306,A,0.5184,1,Alto
103512,A,0.1623,0,Bajo
104294,B,0.4446,0,Medio
102208,C,0.1349,0,Bajo
108169,I,0.0889,0,Bajo
105515,A,0.2914,0,Bajo
107816,I,0.0551,0,Bajo
104019,B,0.2583,0,Bajo
102778,D,0.2768,0,Bajo
107955,J,0.3258,0,Medio
107498,H,0.2403,0,Bajo
102386,I,0.0476,0,Bajo
105580,I,0.1272,0,Bajo
103676,H,0.1711,0,Bajo
106530,J,0.2012,0,Bajo
100169,A,0.1196,0,Bajo
108137,B,0.5222,1,Alto
103398,J,0.1898,0,Bajo
46127,B,0.1481,0,Bajo
102819,B,0.3789,0,Medio
106588,B,0.2368,0,Bajo
102714,A,0.6497,1,Alto
108281,D,0.5762,1,Alto
43792,J,0.082,0,Bajo
102599,C,0.5336,1,Alto
103450,D,0.0946,0,Bajo
104145,B,0.2098,0,Bajo
42128,B,0.4698,0,Medio
73474,A,0.2031,0,Bajo
108154,A,0.377,0,Medio
101366,B,0.4348,0,Medio
107462,C,0.169,0,Bajo
3407,A,0.5849,1,Alto
103619,A,0.4326,0,Medio
100700,B,0.4763,0,Medio
107581,I,0.0378,0,Bajo
104255,B,0.0991,0,Bajo
107935,A,0.5952,1,Alto
106921,A,0.5427,1,Alto
104699,D,0.5914,1,Alto
91231,A,0.1814,0,Bajo
105285,D,0.3118,0,Medio
107772,D,0.5271,1,Alto
41406,B,0.5261,1,Alto
318,B,0.1262,0,Bajo
102454,A,0.6718,1,Alto
103872,J,0.2042,0,Bajo
100240,I,0.1068,0,Bajo
101251,B,0.5036,1,Alto
102608,I,0.0482,0,Bajo
66497,A,0.1124,0,Bajo
37362,C,0.3339,0,Medio
105775,B,0.119,0,Bajo
100075,I,0.0899,0,Bajo
104092,D,0.1179,0,Bajo
57514,D,0.666,1,Alto
103491,A,0.5814,1,Alto
100085,I,0.0474,0,Bajo
103029,I,0.1006,0,Bajo
101182,J,0.0685,0,Bajo
101100,B,0.6137,1,Alto
106543,I,0.0926,0,Bajo
103773,B,0.2426,0,Bajo
105396,B,0.2847,0,Bajo
103494,D,0.4753,0,Medio
102173,H,0.246,0,Bajo
107695,A,0.6842,1,Alto
102119,E,0.5789,1,Alto
103286,H,0.2223,0,Bajo
103826,D,0.354,0,Medio
102468,B,0.2031,0,Bajo
105791,I,0.0251,0,Bajo
104721,D,0.1073,0,Bajo
108143,I,0.0457,0,Bajo
108307,B,0.0892,0,Bajo
107279,C,0.1939,0,Bajo
104679,A,0.6504,1,Alto
101241,I,0.1133,0,Bajo
108446,I,0.1425,0,Bajo
99572,B,0.1212,0,Bajo
101403,A,0.4988,1,Alto
101700,I,0.0565,0,Bajo
80423,B,0.6381,1,Alto
103402,B,0.5021,1,Alto
103910,A,0.619,1,Alto
104549,I,0.059,0,Bajo
103244,B,0.5468,1,Alto
104590,I,0.0605,0,Bajo
102708,I,0.0517,0,Bajo
103502,I,0.0493,0,Bajo
100768,I,0.0566,0,Bajo
101619,B,0.0989,0,Bajo
81977,C,0.4485,0,Medio
23064,A,0.5457,1,Alto
105343,B,0.511,1,Alto
107174,I,0.0571,0,Bajo
104538,I,0.075,0,Bajo
103953,I,0.0573,0,Bajo
100502,B,0.1943,0,Bajo
104685,I,0.0661,0,Bajo
106293,C,0.0722,0,Bajo
104286,I,0.0576,0,Bajo
104414,I,0.065,0,Bajo
106978,B,0.1012,0,Bajo
107519,B,0.5929,1,Alto
107963,B,0.3442,0,Medio
104798,A,0.5328,1,Alto
104332,H,0.1675,0,Bajo
100406,A,0.5636,1,Alto
39560,I,0.0723,0,Bajo
102548,D,0.3125,0,Medio
106583,H,0.2536,0,Bajo
100363,B,0.4572,0,Medio
106405,B,0.152,0,Bajo
105676,I,0.0284,0,Bajo
100687,I,0.0572,0,Bajo
72394,B,0.3493,0,Medio
105207,B,0.2024,0,Bajo
102683,A,0.1172,0,Bajo
101278,B,0.5361,1,Alto
106590,I,0.0661,0,Bajo
103466,C,0.537,1,Alto
101662,I,0.0963,0,Bajo
103129,I,0.0791,0,Bajo
104733,D,0.543,1,Alto
107968,I,0.0669,0,Bajo
100551,I,0.0243,0,Bajo
106843,D,0.1798,0,Bajo
106224,D,0.1013,0,Bajo
105879,B,0.256,0,Bajo
108415,B,0.6162,1,Alto
100520,I,0.0753,0,Bajo
75270,E,0.4003,0,Medio
52688,D,0.2048,0,Bajo
106467,I,0.0885,0,Bajo
107302,B,0.2142,0,Bajo
21786,A,0.4333,0,Medio
105527,A,0.1263,0,Bajo
10603,B,0.163,0,Bajo
104036,A,0.6191,1,Alto
101037,I,0.0501,0,Bajo
101900,A,0.4945,0,Medio
104107,I,0.0274,0,Bajo
104588,B,0.5391,1,Alto
101024,I,0.0647,0,Bajo
1841,C,0.3699,0,Medio
100327,B,0.1358,0,Bajo
105369,H,0.2038,0,Bajo
104876,I,0.0421,0,Bajo
66547,H,0.2334,0,Bajo
65869,B,0.387,0,Medio
103522,I,0.029,0,Bajo
101883,I,0.0853,0,Bajo
104793,B,0.3362,0,Medio
102616,A,0.532,1,Alto
105842,B,0.6124,1,Alto
90363,A,0.6196,1,Alto
104947,C,0.2738,0,Bajo
103279,B,0.1094,0,Bajo
106343,I,0.0498,0,Bajo
104235,C,0.2016,0,Bajo
103416,B,0.2829,0,Bajo
103684,D,0.128,0,Bajo
102495,I,0.0901,0,Bajo
105851,B,0.4203,0,Medio
106826,A,0.6212,1,Alto
104762,D,0.0243,0,Bajo
104385,D,0.5924,1,Alto
107743,B,0.227,0,Bajo
102459,I,0.0569,0,Bajo
107331,I,0.0531,0,Bajo
104551,C,0.3262,0,Medio
104871,I,0.0787,0,Bajo
106615,B,0.072,0,Bajo
104355,B,0.0702,0,Bajo
101193,A,0.3515,0,Medio
103925,B,0.0679,0,Bajo
104010,B,0.2383,0,Bajo
76892,A,0.4388,0,Medio
102642,D,0.3223,0,Medio
107300,I,0.0496,0,Bajo
104214,I,0.0483,0,Bajo
101969,D,0.09,0,Bajo
105882,H,0.273,0,Bajo
102168,B,0.514,1,Alto
104522,D,0.5906,1,Alto
108274,A,0.3572,0,Medio
107600,A,0.5197,1,Alto
104742,B,0.6212,1,Alto
108335,I,0.0683,0,Bajo
106259,A,0.1139,0,Bajo
106089,C,0.4816,0,Medio
107800,B,0.2667,0,Bajo
29619,E,0.2565,0,Bajo
102085,B,0.1154,0,Bajo
100620,I,0.0365,0,Bajo
107495,D,0.2989,0,Bajo
101548,I,0.0652,0,Bajo
104517,I,0.0402,0,Bajo
104577,A,0.5764,1,Alto
105605,D,0.1128,0,Bajo
107859,I,0.0813,0,Bajo
105271,E,0.5188,1,Alto
107489,I,0.0539,0,Bajo
60688,B,0.242,0,Bajo
107996,D,0.3979,0,Medio
104803,B,0.2424,0,Bajo
101013,I,0.0725,0,Bajo
104509,D,0.4206,0,Medio
104988,D,0.0755,0,Bajo
103285,D,0.0658,0,Bajo
105948,C,0.3882,0,Medio
105756,B,0.6666,1,Alto
106731,A,0.6377,1,Alto
100797,I,0.0452,0,Bajo
103617,I,0.0597,0,Bajo
104516,C,0.3754,0,Medio
100428,B,0.3277,0,Medio
104498,I,0.023,0,Bajo
105395,C,0.5159,1,Alto
106254,D,0.0568,0,Bajo
101307,B,0.2806,0,Bajo
106484,C,0.4824,0,Medio
102546,B,0.5037,1,Alto
101006,I,0.0461,0,Bajo
103572,C,0.5812,1,Alto
100600,A,0.4909,0,Medio
100180,D,0.4127,0,Medio
27753,A,0.7231,1,Alto
108373,C,0.1681,0,Bajo
103796,B,0.1711,0,Bajo
101978,I,0.0391,0,Bajo
106610,A,0.5853,1,Alto
106686,I,0.0729,0,Bajo
107565,B,0.3981,0,Medio
100736,B,0.1997,0,Bajo
102943,D,0.441,0,Medio
103540,B,0.668,1,Alto
100255,J,0.2264,0,Bajo
100661,B,0.0751,0,Bajo
102001,I,0.0608,0,Bajo
100513,D,0.3248,0,Medio
12948,D,0.2715,0,Bajo
108272,I,0.0859,0,Bajo
105752,I,0.2573,0,Bajo
106188,I,0.0643,0,Bajo
101979,B,0.1042,0,Bajo
105066,B,0.2685,0,Bajo
104903,B,0.6952,1,Alto
100884,C,0.397,0,Medio
106308,D,0.2533,0,Bajo
106998,I,0.0755,0,Bajo
103301,B,0.2496,0,Bajo
104924,C,0.4951,0,Medio
101321,I,0.0591,0,Bajo
70239,I,0.1107,0,Bajo
106742,A,0.4122,0,Medio
105989,D,0.1546,0,Bajo
105870,B,0.4787,0,Medio
100475,B,0.3538,0,Medio
106309,A,0.282,0,Bajo
108016,B,0.3725,0,Medio
103909,B,0.5302,1,Alto
101452,D,0.1329,0,Bajo
106800,C,0.1067,0,Bajo
79802,C,0.2034,0,Bajo
108196,D,0.4715,0,Medio
84754,J,0.0714,0,Bajo
105723,B,0.4263,0,Medio
104038,A,0.5844,1,Alto
65782,J,0.0723,0,Bajo
106938,B,0.4963,0,Medio
106298,C,0.3578,0,Medio
23758,I,0.0803,0,Bajo
102335,I,0.1018,0,Bajo
62229,H,0.2837,0,Bajo
70995,I,0.052,0,Bajo
102230,D,0.1859,0,Bajo
106157,A,0.417,0,Medio
89905,A,0.3047,0,Medio
100171,C,0.4134,0,Medio
107787,A,0.5808,1,Alto
107850,D,0.5824,1,Alto
103506,B,0.6314,1,Alto
100332,D,0.1095,0,Bajo
102842,B,0.5426,1,Alto
106697,B,0.0856,0,Bajo
103135,B,0.0542,0,Bajo
97803,A,0.4644,0,Medio
2076,C,0.4175,0,Medio
107685,B,0.3902,0,Medio
108030,B,0.0983,0,Bajo
106443,B,0.2727,0,Bajo
107733,I,0.0351,0,Bajo
104271,H,0.1526,0,Bajo
103548,E,0.3725,0,Medio
104029,B,0.0452,0,Bajo
106626,B,0.5959,1,Alto
104458,B,0.4593,0,Medio
9187,B,0.314,0,Medio
12838,I,0.0481,0,Bajo
100529,C,0.4962,0,Medio
102754,C,0.4007,0,Medio
89309,D,0.1361,0,Bajo
105284,I,0.0496,0,Bajo
83581,B,0.2962,0,Bajo
105211,J,0.3048,0,Medio
104809,D,0.0944,0,Bajo
100584,B,0.6602,1,Alto
101284,J,0.0361,0,Bajo
103728,D,0.5118,1,Alto
102556,A,0.5942,1,Alto
100053,D,0.3336,0,Medio
102369,B,0.0815,0,Bajo
106609,I,0.0838,0,Bajo
47526,I,0.0978,0,Bajo
100357,A,0.4793,0,Medio
108175,B,0.3536,0,Medio
106012,B,0.1013,0,Bajo
105142,I,0.0587,0,Bajo
101097,A,0.5573,1,Alto
100618,B,0.0753,0,Bajo
103677,I,0.0498,0,Bajo
107598,B,0.4021,0,Medio
107666,D,0.3502,0,Medio
100885,D,0.4721,0,Medio
101331,I,0.0563,0,Bajo
103670,C,0.4445,0,Medio
106748,I,0.1408,0,Bajo
107754,I,0.0146,0,Bajo
105099,D,0.1487,0,Bajo
105979,I,0.0429,0,Bajo
108214,I,0.112,0,Bajo
102883,D,0.0984,0,Bajo
100574,J,0.2077,0,Bajo
106287,J,0.131,0,Bajo
102984,B,0.6638,1,Alto
102363,H,0.2202,0,Bajo
104207,J,0.4022,0,Medio
101612,B,0.5153,1,Alto
106374,C,0.1021,0,Bajo
101638,I,0.0375,0,Bajo
102658,I,0.0478,0,Bajo
105755,I,0.0448,0,Bajo
107627,H,0.1552,0,Bajo
